orderId;orderDate;customerId;country;city;productId;category;subCategory;productPrice;productCount;shipDate;shipMode
US-2017-165344;2017-11-13;SB-20290;United States;Springfield;TEC-MA-10002210;Technology;Machines;310.95;7;2017-11-15;First Class
CA-2014-145317;2014-03-18;SM-20320;United States;Jacksonville;TEC-MA-10002412;Technology;Machines;7546.16;6;2014-03-23;Standard Class
CA-2015-132626;2015-07-09;BT-11680;United States;Clinton;TEC-MA-10002428;Technology;Machines;154.99;3;2015-07-14;Standard Class
CA-2017-113418;2017-10-01;CM-12655;United States;New York City;TEC-MA-10002428;Technology;Machines;154.99;11;2017-10-03;First Class
CA-2016-148852;2016-05-26;SV-20785;United States;Santa Ana;TEC-MA-10002428;Technology;Machines;154.99;3;2016-05-31;Standard Class
US-2014-105137;2014-10-10;RB-19435;United States;Columbus;TEC-MA-10002694;Technology;Machines;169.99;2;2014-10-10;Same Day
CA-2015-161767;2015-11-20;GK-14620;United States;Dallas;TEC-MA-10002790;Technology;Machines;399.99;2;2015-11-24;Standard Class
CA-2014-110849;2014-04-18;JL-15835;United States;Los Angeles;TEC-MA-10002859;Technology;Machines;89.99;4;2014-04-23;Standard Class
CA-2015-127173;2015-09-26;GM-14500;United States;Oceanside;TEC-MA-10002859;Technology;Machines;89.99;7;2015-10-03;Standard Class
CA-2014-164973;2014-11-04;NM-18445;United States;New York City;TEC-MA-10002927;Technology;Machines;1995.99;2;2014-11-09;Standard Class
CA-2015-109337;2015-11-21;DL-13330;United States;Lawrence;TEC-MA-10002930;Technology;Machines;41.95;2;2015-11-23;Second Class
CA-2017-156237;2017-09-14;PS-18760;United States;Philadelphia;TEC-MA-10002930;Technology;Machines;41.95;1;2017-09-15;First Class
CA-2017-137414;2017-10-02;CM-12115;United States;San Francisco;TEC-MA-10002930;Technology;Machines;41.95;11;2017-10-06;Standard Class
CA-2016-147375;2016-06-12;PO-19180;United States;Chicago;TEC-MA-10002937;Technology;Machines;479.99;3;2016-06-14;Second Class
CA-2017-127026;2017-01-21;MH-18115;United States;Jackson;TEC-MA-10002981;Technology;Machines;129.99;3;2017-01-27;Standard Class
CA-2017-100314;2017-09-29;AS-10630;United States;Pasadena;TEC-MA-10003066;Technology;Machines;186.95;3;2017-10-05;Standard Class
CA-2017-113908;2017-06-03;KN-16390;United States;New York City;TEC-MA-10003173;Technology;Machines;13.11;6;2017-06-09;Standard Class
US-2017-114657;2017-11-16;MH-18115;United States;Yonkers;TEC-MA-10003173;Technology;Machines;13.11;4;2017-11-21;Standard Class
CA-2017-166695;2017-05-20;CC-12430;United States;Lakewood;TEC-MA-10003176;Technology;Machines;429.0;1;2017-05-24;Standard Class
CA-2016-158260;2016-11-04;CC-12475;United States;San Diego;TEC-MA-10003176;Technology;Machines;429.0;2;2016-11-08;Standard Class
CA-2017-124296;2017-12-24;CS-12355;United States;Lafayette;TEC-MA-10003183;Technology;Machines;159.99;3;2017-12-28;Standard Class
CA-2014-110786;2014-12-29;AJ-10795;United States;San Francisco;TEC-MA-10003183;Technology;Machines;159.99;6;2015-01-02;Standard Class
US-2017-155425;2017-11-10;AB-10600;United States;Tucson;TEC-MA-10003183;Technology;Machines;159.99;2;2017-11-11;First Class
CA-2016-144764;2016-09-02;RL-19615;United States;Chicago;TEC-MA-10003230;Technology;Machines;649.0;3;2016-09-08;Standard Class
CA-2014-125829;2014-11-04;WB-21850;United States;Los Angeles;TEC-MA-10003246;Technology;Machines;139.99;4;2014-11-11;Standard Class
US-2015-159513;2015-04-02;JD-15790;United States;Los Angeles;TEC-MA-10003329;Technology;Machines;29.99;3;2015-04-09;Standard Class
CA-2016-159023;2016-11-03;NW-18400;United States;Portland;TEC-MA-10003337;Technology;Machines;199.99;3;2016-11-05;First Class
US-2014-106992;2014-09-19;SB-20290;United States;Houston;TEC-MA-10003353;Technology;Machines;599.99;7;2014-09-21;Second Class
CA-2016-165848;2016-06-04;EN-13780;United States;New York City;TEC-MA-10003356;Technology;Machines;449.95;3;2016-06-04;Same Day
CA-2016-109827;2016-12-25;LW-16825;United States;Phoenix;TEC-MA-10003356;Technology;Machines;449.95;2;2017-01-01;Standard Class
CA-2016-140977;2016-06-16;JL-15175;United States;Chattanooga;TEC-MA-10003493;Technology;Machines;182.95;1;2016-06-19;Second Class
CA-2016-129280;2016-05-03;SM-20905;United States;Newark;TEC-MA-10003589;Technology;Machines;249.93;3;2016-05-05;First Class
CA-2014-152618;2014-03-14;RB-19465;United States;Chicago;TEC-MA-10003626;Technology;Machines;410.65;2;2014-03-17;First Class
CA-2014-145317;2014-03-18;SM-20320;United States;Jacksonville;TEC-MA-10003626;Technology;Machines;410.65;4;2014-03-23;Standard Class
CA-2017-165323;2017-06-17;SR-20740;United States;New York City;TEC-MA-10003673;Technology;Machines;680.9;5;2017-06-21;Standard Class
CA-2017-121503;2017-07-03;FH-14275;United States;Houston;TEC-MA-10003674;Technology;Machines;331.74;3;2017-07-06;Second Class
CA-2014-160766;2014-09-14;DM-13015;United States;New York City;TEC-MA-10003979;Technology;Machines;699.99;4;2014-09-14;Same Day
US-2016-143819;2016-03-01;KD-16270;United States;Yonkers;TEC-MA-10003979;Technology;Machines;699.99;7;2016-03-05;Standard Class
CA-2015-135580;2015-12-30;CL-12565;United States;Los Angeles;TEC-MA-10004002;Technology;Machines;530.95;6;2016-01-03;Standard Class
CA-2015-149846;2015-05-22;SB-20185;United States;Los Angeles;TEC-MA-10004002;Technology;Machines;530.95;7;2015-05-26;Standard Class
CA-2016-165316;2016-07-23;JB-15400;United States;Tampa;TEC-MA-10004002;Technology;Machines;530.95;1;2016-07-27;Standard Class
CA-2014-131947;2014-09-17;JA-15970;United States;Springfield;TEC-MA-10004086;Technology;Machines;19.95;5;2014-09-22;Standard Class
US-2017-168116;2017-11-04;GT-14635;United States;Burlington;TEC-MA-10004125;Technology;Machines;3999.99;4;2017-11-04;Same Day
CA-2015-124450;2015-04-27;GT-14710;United States;Washington;TEC-MA-10004212;Technology;Machines;172.49;8;2015-05-03;Standard Class
CA-2014-146969;2014-09-29;AP-10915;United States;Los Angeles;TEC-MA-10004241;Technology;Machines;428.95;2;2014-10-03;Standard Class
CA-2015-154284;2015-12-21;SZ-20035;United States;Saint Charles;TEC-MA-10004241;Technology;Machines;428.95;2;2015-12-26;Second Class
CA-2016-160535;2016-11-25;BP-11050;United States;Plainfield;TEC-MA-10004255;Technology;Machines;39.99;8;2016-11-30;Standard Class
CA-2016-134208;2016-09-17;CS-12505;United States;Columbus;TEC-MA-10004458;Technology;Machines;99.0;4;2016-09-23;Standard Class
CA-2014-138317;2014-06-21;NW-18400;United States;Philadelphia;TEC-MA-10004521;Technology;Machines;229.99;3;2014-06-25;Standard Class
CA-2015-145758;2015-10-30;BF-11020;United States;New York City;TEC-MA-10004552;Technology;Machines;258.95;4;2015-10-30;Same Day
CA-2017-105620;2017-12-25;JH-15430;United States;Hialeah;TEC-MA-10004626;Technology;Machines;120.0;2;2017-12-28;First Class
CA-2017-126928;2017-09-17;GZ-14470;United States;Morristown;TEC-MA-10004626;Technology;Machines;120.0;4;2017-09-23;Standard Class
US-2017-147886;2017-03-28;DH-13075;United States;Fairfield;TEC-MA-10004679;Technology;Machines;332.95;2;2017-03-31;First Class
CA-2014-121629;2014-11-28;BT-11680;United States;Houston;TEC-MA-10004679;Technology;Machines;332.95;5;2014-12-02;Standard Class
CA-2014-122882;2014-09-07;SB-20290;United States;Philadelphia;TEC-MA-10004679;Technology;Machines;332.95;4;2014-09-13;Standard Class
CA-2015-143147;2015-05-26;PS-18760;United States;San Antonio;TEC-MA-10004679;Technology;Machines;332.95;2;2015-05-28;Second Class
CA-2016-150889;2016-03-20;PB-19105;United States;Evanston;TEC-PH-10000004;Technology;Phones;14.99;1;2016-03-22;Second Class
CA-2017-136623;2017-07-11;TS-21430;United States;San Diego;TEC-PH-10000004;Technology;Phones;14.99;6;2017-07-16;Standard Class
CA-2016-157749;2016-06-04;KL-16645;United States;Chicago;TEC-PH-10000011;Technology;Phones;19.99;2;2016-06-09;Second Class
CA-2017-138611;2017-11-14;CK-12595;United States;Grove City;TEC-PH-10000011;Technology;Phones;19.99;10;2017-11-17;Second Class
CA-2015-137106;2015-03-31;SC-20260;United States;Jacksonville;TEC-PH-10000011;Technology;Phones;19.99;5;2015-04-04;Standard Class
CA-2015-135489;2015-09-19;GW-14605;United States;New York City;TEC-PH-10000011;Technology;Phones;19.99;14;2015-09-22;Second Class
CA-2016-145982;2016-08-27;TB-21055;United States;Quincy;TEC-PH-10000011;Technology;Phones;19.99;3;2016-09-01;Second Class
CA-2017-159149;2017-02-17;CR-12820;United States;Houston;TEC-PH-10000038;Technology;Phones;136.98;4;2017-02-19;First Class
CA-2014-149643;2014-11-16;RH-19510;United States;Manhattan;TEC-PH-10000038;Technology;Phones;136.98;2;2014-11-20;Standard Class
CA-2017-105410;2017-03-19;ND-18370;United States;San Francisco;TEC-PH-10000038;Technology;Phones;136.98;6;2017-03-22;First Class
CA-2014-166471;2014-08-09;MG-17650;United States;Seattle;TEC-PH-10000038;Technology;Phones;136.98;2;2014-08-13;Standard Class
CA-2014-168984;2014-11-26;NW-18400;United States;Tigard;TEC-PH-10000038;Technology;Phones;136.98;4;2014-12-02;Standard Class
CA-2017-102610;2017-11-04;CA-12265;United States;Chattanooga;TEC-PH-10000127;Technology;Phones;19.99;9;2017-11-08;Standard Class
US-2017-142188;2017-09-11;JF-15415;United States;Seattle;TEC-PH-10000127;Technology;Phones;19.99;5;2017-09-11;Same Day
US-2017-117534;2017-03-25;CV-12295;United States;Fresno;TEC-PH-10000141;Technology;Phones;65.99;4;2017-03-26;First Class
CA-2016-161907;2016-04-05;JH-16180;United States;Philadelphia;TEC-PH-10000141;Technology;Phones;65.99;3;2016-04-09;Standard Class
CA-2016-127236;2016-03-29;TB-21595;United States;Springfield;TEC-PH-10000141;Technology;Phones;65.99;4;2016-04-02;Standard Class
CA-2017-148922;2017-12-10;SU-20665;United States;Jackson;TEC-PH-10000148;Technology;Phones;12.99;3;2017-12-15;Second Class
US-2016-160206;2016-04-01;MY-18295;United States;Milwaukee;TEC-PH-10000148;Technology;Phones;12.99;1;2016-04-07;Standard Class
CA-2017-156958;2017-12-05;PB-18805;United States;Seattle;TEC-PH-10000148;Technology;Phones;12.99;3;2017-12-06;First Class
US-2016-139087;2016-07-17;DK-13375;United States;Seattle;TEC-PH-10000148;Technology;Phones;12.99;2;2016-07-22;Second Class
CA-2016-126529;2016-01-11;DE-13255;United States;Springfield;TEC-PH-10000148;Technology;Phones;12.99;2;2016-01-13;Second Class
CA-2017-144638;2017-03-10;MH-18115;United States;Chester;TEC-PH-10000149;Technology;Phones;19.95;3;2017-03-14;Standard Class
CA-2014-124737;2014-08-23;AP-10915;United States;Denver;TEC-PH-10000149;Technology;Phones;19.95;9;2014-08-27;Standard Class
CA-2015-120320;2015-03-05;MV-18190;United States;Houston;TEC-PH-10000149;Technology;Phones;19.95;2;2015-03-09;Standard Class
CA-2016-103891;2016-07-12;KH-16690;United States;Los Angeles;TEC-PH-10000149;Technology;Phones;19.95;6;2016-07-19;Standard Class
CA-2017-140949;2017-03-17;DB-13405;United States;New York City;TEC-PH-10000149;Technology;Phones;19.95;6;2017-03-22;Second Class
CA-2014-101602;2014-12-15;MC-18100;United States;El Paso;TEC-PH-10000169;Technology;Phones;16.95;3;2014-12-18;First Class
CA-2016-159989;2016-12-09;EB-13870;United States;Franklin;TEC-PH-10000169;Technology;Phones;16.95;3;2016-12-13;Standard Class
US-2015-126977;2015-09-17;PF-19120;United States;New York City;TEC-PH-10000169;Technology;Phones;16.95;4;2015-09-23;Standard Class
CA-2017-113278;2017-01-14;HR-14770;United States;Richmond;TEC-PH-10000169;Technology;Phones;16.95;4;2017-01-20;Standard Class
CA-2016-142594;2016-12-01;EJ-14155;United States;Franklin;TEC-PH-10000193;Technology;Phones;45.98;3;2016-12-06;Second Class
CA-2015-118871;2015-12-04;HM-14860;United States;Los Angeles;TEC-PH-10000193;Technology;Phones;45.98;3;2015-12-09;Second Class
US-2017-104437;2017-01-27;TG-21310;United States;New York City;TEC-PH-10000193;Technology;Phones;45.98;3;2017-01-31;Standard Class
CA-2017-104619;2017-01-24;KD-16495;United States;San Jose;TEC-PH-10000193;Technology;Phones;45.98;3;2017-01-29;Standard Class
CA-2017-114370;2017-03-14;BN-11470;United States;Chicago;TEC-PH-10000213;Technology;Phones;31.01;2;2017-03-17;Second Class
US-2017-112347;2017-12-02;BS-11380;United States;Denver;TEC-PH-10000213;Technology;Phones;31.01;2;2017-12-06;Standard Class
US-2014-138247;2014-12-24;BF-11170;United States;Los Angeles;TEC-PH-10000213;Technology;Phones;31.01;7;2014-12-29;Standard Class
CA-2016-114489;2016-12-05;JE-16165;United States;Franklin;TEC-PH-10000215;Technology;Phones;34.95;11;2016-12-09;Standard Class
CA-2016-155992;2016-10-01;CC-12220;United States;La Porte;TEC-PH-10000215;Technology;Phones;34.95;2;2016-10-02;First Class
CA-2014-123855;2014-06-18;MC-18100;United States;Los Angeles;TEC-PH-10000215;Technology;Phones;34.95;5;2014-06-23;Standard Class
CA-2017-100111;2017-09-20;SV-20365;United States;New York City;TEC-PH-10000215;Technology;Phones;34.95;3;2017-09-26;Standard Class
US-2016-108504;2016-02-05;PP-18955;United States;Smyrna;TEC-PH-10000215;Technology;Phones;34.95;3;2016-02-05;Same Day
CA-2014-131002;2014-09-07;TB-21400;United States;Tulsa;TEC-PH-10000215;Technology;Phones;34.95;3;2014-09-12;Second Class
US-2014-140452;2014-12-06;BK-11260;United States;Chicago;TEC-PH-10000307;Technology;Phones;10.95;4;2014-12-10;Standard Class
CA-2015-112452;2015-04-04;NC-18340;United States;Lansing;TEC-PH-10000307;Technology;Phones;10.95;1;2015-04-04;Same Day
US-2017-109316;2017-06-08;MG-17680;United States;Los Angeles;TEC-PH-10000307;Technology;Phones;10.95;2;2017-06-10;First Class
CA-2017-134915;2017-11-12;EM-14140;United States;Glendale;TEC-PH-10000347;Technology;Phones;4.95;2;2017-11-12;Same Day
CA-2017-127705;2017-06-02;AB-10255;United States;Lorain;TEC-PH-10000347;Technology;Phones;4.95;1;2017-06-06;Standard Class
CA-2015-130995;2015-11-01;QJ-19255;United States;New York City;TEC-PH-10000347;Technology;Phones;4.95;1;2015-11-06;Standard Class
CA-2017-164826;2017-12-28;JF-15415;United States;New York City;TEC-PH-10000347;Technology;Phones;4.95;3;2018-01-04;Standard Class
CA-2015-167010;2015-04-05;VT-21700;United States;Philadelphia;TEC-PH-10000347;Technology;Phones;4.95;5;2015-04-10;Standard Class
CA-2015-103716;2015-04-30;KB-16585;United States;San Francisco;TEC-PH-10000347;Technology;Phones;4.95;5;2015-05-06;Standard Class
CA-2015-158421;2015-09-21;GB-14575;United States;Columbia;TEC-PH-10000369;Technology;Phones;125.99;5;2015-09-26;Standard Class
CA-2015-129917;2015-10-02;HM-14980;United States;Los Angeles;TEC-PH-10000369;Technology;Phones;125.99;5;2015-10-03;First Class
CA-2014-166863;2014-06-20;SC-20020;United States;Plano;TEC-PH-10000369;Technology;Phones;125.99;2;2014-06-24;Standard Class
CA-2016-118626;2016-08-15;JC-15775;United States;Tallahassee;TEC-PH-10000369;Technology;Phones;125.99;7;2016-08-20;Standard Class
CA-2014-118304;2014-04-29;KH-16360;United States;Dover;TEC-PH-10000376;Technology;Phones;9.99;2;2014-05-04;Standard Class
CA-2015-161718;2015-12-04;SO-20335;United States;Hempstead;TEC-PH-10000376;Technology;Phones;9.99;4;2015-12-10;Standard Class
CA-2014-133753;2014-06-09;CW-11905;United States;Huntsville;TEC-PH-10000376;Technology;Phones;9.99;1;2014-06-13;Second Class
CA-2015-102316;2015-03-01;DH-13075;United States;Los Angeles;TEC-PH-10000376;Technology;Phones;9.99;2;2015-03-03;Second Class
CA-2016-145177;2016-11-10;PP-18955;United States;Springfield;TEC-PH-10000376;Technology;Phones;9.99;7;2016-11-14;Standard Class
CA-2015-163440;2015-03-22;RD-19900;United States;Thousand Oaks;TEC-PH-10000376;Technology;Phones;9.99;2;2015-03-24;First Class
CA-2017-121468;2017-11-19;KD-16345;United States;Westminster;TEC-PH-10000376;Technology;Phones;9.99;4;2017-11-20;First Class
CA-2017-121888;2017-09-15;CL-11890;United States;Everett;TEC-PH-10000439;Technology;Phones;39.99;1;2017-09-17;Second Class
CA-2014-110184;2014-07-12;BF-11170;United States;Los Angeles;TEC-PH-10000439;Technology;Phones;39.99;8;2014-07-16;Standard Class
CA-2016-153353;2016-08-18;GG-14650;United States;New York City;TEC-PH-10000439;Technology;Phones;39.99;1;2016-08-24;Standard Class
US-2017-155999;2017-08-07;JK-15370;United States;San Diego;TEC-PH-10000439;Technology;Phones;39.99;5;2017-08-13;Standard Class
CA-2014-156349;2014-05-26;ML-17395;United States;Los Angeles;TEC-PH-10000441;Technology;Phones;125.99;2;2014-05-30;Standard Class
US-2015-122910;2015-05-12;LT-16765;United States;Louisville;TEC-PH-10000441;Technology;Phones;125.99;2;2015-05-16;Standard Class
CA-2015-136798;2015-05-08;DL-12925;United States;Minneapolis;TEC-PH-10000441;Technology;Phones;125.99;3;2015-05-12;Standard Class
CA-2017-140872;2017-06-03;NR-18550;United States;Pembroke Pines;TEC-PH-10000441;Technology;Phones;125.99;5;2017-06-10;Standard Class
CA-2015-113628;2015-11-12;AH-10690;United States;Plantation;TEC-PH-10000441;Technology;Phones;125.99;1;2015-11-19;Standard Class
CA-2016-163804;2016-12-02;DB-13270;United States;Providence;TEC-PH-10000441;Technology;Phones;125.99;5;2016-12-08;Standard Class
CA-2014-145254;2014-07-23;NC-18535;United States;San Francisco;TEC-PH-10000441;Technology;Phones;125.99;6;2014-07-27;Standard Class
CA-2016-152730;2016-05-30;EM-14140;United States;Superior;TEC-PH-10000441;Technology;Phones;125.99;1;2016-06-04;Standard Class
CA-2016-160304;2016-01-02;BM-11575;United States;Gaithersburg;TEC-PH-10000455;Technology;Phones;115.99;2;2016-01-07;Standard Class
US-2017-139465;2017-08-27;MR-17545;United States;New York City;TEC-PH-10000455;Technology;Phones;115.99;3;2017-08-30;First Class
CA-2014-124688;2014-08-27;CC-12610;United States;Springfield;TEC-PH-10000455;Technology;Phones;115.99;5;2014-08-29;First Class
US-2014-167262;2014-10-31;AC-10450;United States;Avondale;TEC-PH-10000486;Technology;Phones;115.99;8;2014-11-03;Second Class
CA-2015-117415;2015-12-27;SN-20710;United States;Houston;TEC-PH-10000486;Technology;Phones;115.99;4;2015-12-31;Standard Class
CA-2014-139192;2014-05-27;LC-16885;United States;San Francisco;TEC-PH-10000486;Technology;Phones;115.99;12;2014-06-01;Second Class
CA-2015-112711;2015-07-12;FM-14380;United States;Amarillo;TEC-PH-10000526;Technology;Phones;95.99;4;2015-07-18;Standard Class
CA-2015-126557;2015-07-12;RL-19615;United States;Chicago;TEC-PH-10000526;Technology;Phones;95.99;7;2015-07-17;Second Class
US-2017-159205;2017-03-31;DB-12910;United States;Henderson;TEC-PH-10000526;Technology;Phones;95.99;7;2017-04-02;Second Class
CA-2017-134096;2017-09-24;PP-18955;United States;Hollywood;TEC-PH-10000526;Technology;Phones;95.99;5;2017-09-29;Standard Class
CA-2014-160766;2014-09-14;DM-13015;United States;New York City;TEC-PH-10000526;Technology;Phones;95.99;3;2014-09-14;Same Day
CA-2014-162278;2014-10-26;AH-10585;United States;Seattle;TEC-PH-10000526;Technology;Phones;95.99;5;2014-10-30;Second Class
CA-2017-109085;2017-02-17;CK-12325;United States;Troy;TEC-PH-10000526;Technology;Phones;95.99;1;2017-02-20;First Class
CA-2014-105984;2014-11-24;MY-18295;United States;Columbus;TEC-PH-10000560;Technology;Phones;349.99;5;2014-11-24;Same Day
US-2017-161935;2017-07-14;JL-15835;United States;Columbus;TEC-PH-10000560;Technology;Phones;349.99;9;2017-07-18;Standard Class
CA-2016-109722;2016-12-05;TP-21130;United States;Georgetown;TEC-PH-10000560;Technology;Phones;349.99;2;2016-12-07;Second Class
CA-2015-154326;2015-02-15;RP-19855;United States;Kenosha;TEC-PH-10000560;Technology;Phones;349.99;2;2015-02-19;Standard Class
CA-2014-163419;2014-11-11;TZ-21580;United States;Louisville;TEC-PH-10000560;Technology;Phones;349.99;2;2014-11-14;Second Class
CA-2017-119284;2017-06-15;TS-21205;United States;Nashville;TEC-PH-10000560;Technology;Phones;349.99;8;2017-06-20;Standard Class
CA-2016-140935;2016-11-10;AB-10015;United States;Oklahoma City;TEC-PH-10000562;Technology;Phones;110.99;2;2016-11-12;First Class
CA-2015-109001;2015-03-05;KN-16390;United States;Philadelphia;TEC-PH-10000562;Technology;Phones;110.99;7;2015-03-09;Standard Class
CA-2017-165904;2017-04-07;HR-14770;United States;Jacksonville;TEC-PH-10000576;Technology;Phones;136.99;2;2017-04-11;Standard Class
CA-2014-104738;2014-12-30;SP-20620;United States;Laredo;TEC-PH-10000576;Technology;Phones;136.99;3;2015-01-01;Second Class
CA-2017-148691;2017-12-03;CS-12460;United States;New York City;TEC-PH-10000576;Technology;Phones;136.99;1;2017-12-09;Standard Class
CA-2017-134404;2017-12-27;DR-12880;United States;Newark;TEC-PH-10000576;Technology;Phones;136.99;2;2017-12-27;Same Day
US-2015-156496;2015-08-10;WB-21850;United States;Redmond;TEC-PH-10000576;Technology;Phones;136.99;4;2015-08-16;Standard Class
CA-2014-154599;2014-04-12;KN-16450;United States;Redondo Beach;TEC-PH-10000576;Technology;Phones;136.99;4;2014-04-17;Standard Class
CA-2015-143490;2015-12-06;NP-18325;United States;San Diego;TEC-PH-10000576;Technology;Phones;136.99;2;2015-12-13;Standard Class
CA-2017-145233;2017-12-01;DV-13465;United States;Denver;TEC-PH-10000586;Technology;Phones;65.99;2;2017-12-05;Standard Class
CA-2014-110555;2014-04-11;MM-18055;United States;Great Falls;TEC-PH-10000586;Technology;Phones;65.99;2;2014-04-18;Standard Class
CA-2016-132997;2016-11-07;LW-17215;United States;Rochester;TEC-PH-10000586;Technology;Phones;65.99;4;2016-11-09;First Class
CA-2014-127187;2014-12-04;CP-12085;United States;New York City;TEC-PH-10000673;Technology;Phones;64.99;2;2014-12-08;Standard Class
CA-2016-115476;2016-03-17;VM-21835;United States;Newark;TEC-PH-10000673;Technology;Phones;64.99;2;2016-03-17;Same Day
CA-2017-161410;2017-06-26;CC-12220;United States;Philadelphia;TEC-PH-10000673;Technology;Phones;64.99;14;2017-07-03;Standard Class
CA-2014-148915;2014-11-01;ND-18370;United States;Portland;TEC-PH-10000673;Technology;Phones;64.99;3;2014-11-05;Standard Class
CA-2016-167682;2016-04-03;ZD-21925;United States;Richmond;TEC-PH-10000673;Technology;Phones;64.99;4;2016-04-09;Standard Class
CA-2014-105165;2014-09-07;SZ-20035;United States;Houston;TEC-PH-10000675;Technology;Phones;81.99;3;2014-09-10;First Class
CA-2017-154116;2017-12-15;KM-16660;United States;Inglewood;TEC-PH-10000675;Technology;Phones;81.99;3;2017-12-19;Standard Class
CA-2017-163902;2017-03-02;MY-17380;United States;Los Angeles;TEC-PH-10000675;Technology;Phones;81.99;3;2017-03-08;Standard Class
CA-2017-131807;2017-10-05;GG-14650;United States;Chico;TEC-PH-10000702;Technology;Phones;9.99;1;2017-10-10;Standard Class
CA-2017-108574;2017-10-07;MG-18145;United States;Los Angeles;TEC-PH-10000702;Technology;Phones;9.99;10;2017-10-11;Standard Class
CA-2017-109750;2017-07-22;FH-14365;United States;New York City;TEC-PH-10000702;Technology;Phones;9.99;3;2017-07-28;Standard Class
CA-2014-122336;2014-04-13;JD-15895;United States;Philadelphia;TEC-PH-10000702;Technology;Phones;9.99;12;2014-04-17;Second Class
CA-2017-168109;2017-07-03;JK-15640;United States;Seattle;TEC-PH-10000702;Technology;Phones;9.99;1;2017-07-03;Same Day
CA-2015-109575;2015-09-18;KH-16630;United States;Clinton;TEC-PH-10000730;Technology;Phones;499.99;1;2015-09-23;Standard Class
CA-2014-163223;2014-03-21;KH-16690;United States;Springfield;TEC-PH-10000730;Technology;Phones;499.99;7;2014-03-25;Standard Class
US-2014-150434;2014-07-19;CA-12310;United States;Bristol;TEC-PH-10000895;Technology;Phones;179.99;2;2014-07-24;Standard Class
CA-2015-168746;2015-01-27;SV-20365;United States;Cleveland;TEC-PH-10000895;Technology;Phones;179.99;4;2015-01-29;Second Class
CA-2015-109575;2015-09-18;KH-16630;United States;Clinton;TEC-PH-10000895;Technology;Phones;179.99;7;2015-09-23;Standard Class
CA-2014-123225;2014-07-11;MN-17935;United States;El Paso;TEC-PH-10000895;Technology;Phones;179.99;4;2014-07-14;First Class
CA-2016-146206;2016-09-10;KT-16480;United States;Houston;TEC-PH-10000895;Technology;Phones;179.99;5;2016-09-14;Second Class
CA-2017-145884;2017-10-21;SL-20155;United States;Muskogee;TEC-PH-10000895;Technology;Phones;179.99;8;2017-10-21;Same Day
CA-2016-103982;2016-03-03;AA-10315;United States;Round Rock;TEC-PH-10000895;Technology;Phones;179.99;3;2016-03-08;Standard Class
CA-2014-103660;2014-08-25;MW-18220;United States;Seattle;TEC-PH-10000895;Technology;Phones;179.99;7;2014-08-30;Standard Class
CA-2017-126067;2017-08-28;KN-16705;United States;Seattle;TEC-PH-10000912;Technology;Phones;10.99;4;2017-09-03;Standard Class
CA-2015-128608;2015-01-12;CS-12490;United States;Toledo;TEC-PH-10000912;Technology;Phones;10.99;4;2015-01-17;Standard Class
CA-2015-123939;2015-08-24;MS-17710;United States;Bowling Green;TEC-PH-10000923;Technology;Phones;14.99;3;2015-08-26;Second Class
CA-2016-108868;2016-09-08;KB-16585;United States;Dallas;TEC-PH-10000923;Technology;Phones;14.99;5;2016-09-12;Standard Class
CA-2017-120019;2017-02-16;NG-18355;United States;Fairfield;TEC-PH-10000923;Technology;Phones;14.99;1;2017-02-21;Standard Class
CA-2017-104913;2017-11-18;DK-13090;United States;Long Beach;TEC-PH-10000923;Technology;Phones;14.99;5;2017-11-22;Standard Class
CA-2017-144862;2017-12-01;EH-14005;United States;Philadelphia;TEC-PH-10000923;Technology;Phones;14.99;7;2017-12-05;Standard Class
CA-2017-160325;2017-09-24;BP-11095;United States;Lawrence;TEC-PH-10000984;Technology;Phones;195.99;2;2017-09-24;Same Day
CA-2016-153318;2016-10-25;JS-15595;United States;Miami;TEC-PH-10000984;Technology;Phones;195.99;5;2016-10-28;First Class
CA-2016-168753;2016-05-29;RL-19615;United States;Montgomery;TEC-PH-10000984;Technology;Phones;195.99;5;2016-06-01;Second Class
CA-2014-121573;2014-11-03;SG-20605;United States;New York City;TEC-PH-10000984;Technology;Phones;195.99;4;2014-11-07;Standard Class
CA-2015-131338;2015-08-09;NP-18325;United States;New York City;TEC-PH-10000984;Technology;Phones;195.99;5;2015-08-12;First Class
CA-2014-114790;2014-03-11;FM-14215;United States;Richmond;TEC-PH-10000984;Technology;Phones;195.99;3;2014-03-13;Second Class
CA-2017-112039;2017-03-25;JC-15775;United States;San Antonio;TEC-PH-10000984;Technology;Phones;195.99;3;2017-03-29;Standard Class
CA-2014-102330;2014-12-29;AI-10855;United States;Brentwood;TEC-PH-10001051;Technology;Phones;99.99;4;2015-01-03;Standard Class
CA-2015-145394;2015-11-16;MC-17605;United States;Chicago;TEC-PH-10001051;Technology;Phones;99.99;3;2015-11-20;Standard Class
CA-2017-119284;2017-06-15;TS-21205;United States;Nashville;TEC-PH-10001051;Technology;Phones;99.99;3;2017-06-20;Standard Class
CA-2015-123232;2015-12-14;DJ-13630;United States;Portland;TEC-PH-10001051;Technology;Phones;99.99;4;2015-12-16;Second Class
US-2015-123218;2015-12-20;KD-16345;United States;Chicago;TEC-PH-10001061;Technology;Phones;99.99;2;2015-12-25;Standard Class
