transaction_id,date,time,client_id,amount,merchant,merchant_city,merchant_state
16810023,15.10.2015,15:24,278,18.82 USD,merchant: 50867,Houston,TX
16810024,15.10.2015,15:24,652,4.54 USD,merchant: 43293,East Hartford,CT
16810025,15.10.2015,15:24,747,2.72 USD,merchant: 60275,New Marshfield,OH
16810026,15.10.2015,15:24,1121,19.72 USD,merchant: 60569,Aynor,SC
16810027,15.10.2015,15:24,1645,55.20 USD,merchant: 83743,Bennett,CO
16810028,15.10.2015,15:24,1731,56.63 USD,merchant: 67654,Fontana,CA
16810029,15.10.2015,15:25,37,14.55 USD,merchant: 91128,Mc Graw,NY
16810030,15.10.2015,15:25,152,100.00 USD,merchant: 27092,Terre Haute,IN
16810031,15.10.2015,15:25,343,48.57 USD,merchant: 28325,Manteca,CA
16810032,15.10.2015,15:25,1098,84.54 USD,merchant: 40096,Warsaw,IN
16810033,15.10.2015,15:26,1018,13.76 USD,merchant: 96795,Palm Coast,FL
16810035,15.10.2015,15:26,1151,4.90 USD,merchant: 61195,Princeton,NJ
16810036,15.10.2015,15:26,1237,33.45 USD,merchant: 1631,Waukegan,IL
16810037,15.10.2015,15:26,1843,33.33 USD,merchant: 48919,Chicago Heights,IL
16810038,15.10.2015,15:27,351,94.86 USD,merchant: 60569,Flushing,NY
16810040,15.10.2015,15:27,1261,78.00 USD,merchant: 43293,Portland,OR
16810041,15.10.2015,15:27,1615,230.33 USD,merchant: 49799,Dearborn,MI
16810042,15.10.2015,15:28,370,3.32 USD,merchant: 88880,Ontario,CA
16810043,15.10.2015,15:28,476,72.00 USD,merchant: 59935,Philadelphia,PA
16810044,15.10.2015,15:28,584,4.45 USD,merchant: 81536,Rescue,CA
16810045,15.10.2015,15:28,696,17.12 USD,merchant: 81833,Far Rockaway,NY
16810046,15.10.2015,15:28,988,71.19 USD,merchant: 32175,Harvey,LA
16810049,15.10.2015,15:29,90,90.49 USD,merchant: 61195,Cocoa,FL
16810050,15.10.2015,15:29,476,-72.00 USD,merchant: 59935,Philadelphia,PA
16810051,15.10.2015,15:29,771,33.14 USD,merchant: 41184,Grants Pass,OR
16810053,15.10.2015,15:29,1789,66.45 USD,merchant: 46213,Ferdinand,IN
16810056,15.10.2015,15:31,642,100.00 USD,merchant: 27092,Atlanta,TX
16810057,15.10.2015,15:31,649,1.99 USD,merchant: 14528,Des Plaines,IL
16810058,15.10.2015,15:31,924,13.03 USD,merchant: 94123,Lebanon,IN
16810059,15.10.2015,15:31,1295,53.45 USD,merchant: 71928,Duluth,MN
16810063,15.10.2015,15:31,1874,10.27 USD,merchant: 61195,Miami,FL
16810064,15.10.2015,15:31,1876,2.53 USD,merchant: 20519,Lexington,KY
16810065,15.10.2015,15:32,1682,85.40 USD,merchant: 60569,Grand Forks,ND
16810066,15.10.2015,15:32,1827,40.69 USD,merchant: 93528,Valley Center,CA
16810067,15.10.2015,15:32,1971,9.34 USD,merchant: 61195,Oswego,NY
16810068,15.10.2015,15:33,464,108.88 USD,merchant: 32175,Orlando,FL
16810069,15.10.2015,15:33,1758,0.10 USD,merchant: 14528,Meridian,MS
16810072,15.10.2015,15:35,1008,2.77 USD,merchant: 61195,Chicago,IL
16810074,15.10.2015,15:36,1659,43.26 USD,merchant: 50712,Wauconda,IL
16810075,15.10.2015,15:36,1994,14.81 USD,merchant: 75781,Reno,NV
16810076,15.10.2015,15:37,112,100.00 USD,merchant: 27092,Nashville,TN
16810080,15.10.2015,15:37,1130,43.52 USD,merchant: 32606,Federal Way,WA
16810082,15.10.2015,15:37,1246,58.68 USD,merchant: 8110,Eight Mile,AL
16810084,15.10.2015,15:37,1530,19.48 USD,merchant: 59935,Keller,TX
16810086,15.10.2015,15:37,1752,88.00 USD,merchant: 59935,Abbeville,LA
16810087,15.10.2015,15:37,1763,26.55 USD,merchant: 67570,Minneapolis,MN
16810088,15.10.2015,15:37,1786,27.58 USD,merchant: 45989,Louisville,OH
16810089,15.10.2015,15:38,96,183.49 USD,merchant: 41782,Yorba Linda,CA
16810091,15.10.2015,15:38,1604,94.00 USD,merchant: 59935,Batesville,MS
16810092,15.10.2015,15:38,1752,-88.00 USD,merchant: 59935,Abbeville,LA
16810093,15.10.2015,15:39,33,-73.00 USD,merchant: 43293,Elko,NV
16810094,15.10.2015,15:39,229,0.88 USD,merchant: 33054,Solon,IA
16810095,15.10.2015,15:39,580,26.01 USD,merchant: 39722,Niagara Falls,NY
16810096,15.10.2015,15:39,1034,29.03 USD,merchant: 4091,Matthews,NC
16810098,15.10.2015,15:39,1260,15.06 USD,merchant: 83271,Fort Lauderdale,FL
16810099,15.10.2015,15:39,1686,189.65 USD,merchant: 20561,Pueblo,CO
16810100,15.10.2015,15:39,1736,91.00 USD,merchant: 61195,Brooklyn,NY
16810101,15.10.2015,15:39,1736,30.45 USD,merchant: 61195,Brooklyn,NY
16810103,15.10.2015,15:40,754,42.27 USD,merchant: 14944,Myrtle Beach,SC
16810104,15.10.2015,15:40,1840,48.14 USD,merchant: 25118,Beaverton,OR
16810105,15.10.2015,15:41,496,24.96 USD,merchant: 45344,Mesquite,TX
16810106,15.10.2015,15:41,1140,24.96 USD,merchant: 64386,Lawrence,KS
16810107,15.10.2015,15:41,1526,13.62 USD,merchant: 57212,Burney,CA
16810108,15.10.2015,15:41,1528,63.41 USD,merchant: 34490,Shreveport,LA
16810109,15.10.2015,15:41,1648,32.23 USD,merchant: 16874,Mendham,NJ
16810110,15.10.2015,15:41,1877,57.00 USD,merchant: 75781,Frisco,TX
16810111,15.10.2015,15:42,476,-72.00 USD,merchant: 22204,Philadelphia,PA
16810112,15.10.2015,15:42,511,14.67 USD,merchant: 779,Tucson,AZ
16810113,15.10.2015,15:42,511,23.71 USD,merchant: 11292,Tucson,AZ
16810114,15.10.2015,15:42,615,10.87 USD,merchant: 83480,Alvin,TX
16810115,15.10.2015,15:42,1604,38.35 USD,merchant: 59935,Batesville,MS
16810117,15.10.2015,15:43,172,6.60 USD,merchant: 26205,Decatur,IL
16810118,15.10.2015,15:43,178,33.71 USD,merchant: 41982,Blue Springs,MO
16810119,15.10.2015,15:43,1530,98.00 USD,merchant: 59935,Keller,TX
16810121,15.10.2015,15:44,652,2.72 USD,merchant: 83480,East Hartford,CT
16810124,15.10.2015,15:44,1595,46.87 USD,merchant: 100185,Bronx,NY
16810127,15.10.2015,15:45,869,9.31 USD,merchant: 31030,Tucker,GA
16810128,15.10.2015,15:45,1224,4.10 USD,merchant: 11468,Rockville,MD
16810129,15.10.2015,15:45,1720,15.67 USD,merchant: 19756,Fort Worth,TX
16810130,15.10.2015,15:46,350,60.27 USD,merchant: 8551,Jessup,MD
16810131,15.10.2015,15:46,582,90.84 USD,merchant: 44234,Avilla,IN
16810132,15.10.2015,15:46,1237,39.88 USD,merchant: 86410,Elgin,IL
16810133,15.10.2015,15:46,1604,-94.00 USD,merchant: 59935,Batesville,MS
16810134,15.10.2015,15:47,525,56.58 USD,merchant: 89106,Mokelumne Hill,CA
16810135,15.10.2015,15:47,1511,47.57 USD,merchant: 19964,Madison,WI
16810136,15.10.2015,15:47,1544,62.03 USD,merchant: 97009,Greenville,OH
16810137,15.10.2015,15:47,1633,1.16 USD,merchant: 14528,Mesa,AZ
16810138,15.10.2015,15:48,16,27.68 USD,merchant: 100161,Maywood,IL
16810139,15.10.2015,15:48,476,72.00 USD,merchant: 22204,Philadelphia,PA
16810140,15.10.2015,15:48,858,95.59 USD,merchant: 48923,Evangeline,LA
16810141,15.10.2015,15:49,1,62.67 USD,merchant: 93403,Pensacola,FL
16810143,15.10.2015,15:49,149,14.58 USD,merchant: 81833,San Diego,CA
16810145,15.10.2015,15:49,1121,9.93 USD,merchant: 83480,Charleston,SC
16810146,15.10.2015,15:49,1301,9.62 USD,merchant: 11468,Castroville,CA
16810148,15.10.2015,15:50,33,69.98 USD,merchant: 43293,Elko,NV
16810150,15.10.2015,15:50,846,9.73 USD,merchant: 68069,Omaha,NE
16810151,15.10.2015,15:50,1083,20.76 USD,merchant: 88758,Newark,OH
16810153,15.10.2015,15:50,1520,49.80 USD,merchant: 46284,San Francisco,CA
16810154,15.10.2015,15:50,1736,-91.00 USD,merchant: 61195,Brooklyn,NY
16810156,15.10.2015,15:51,476,77.27 USD,merchant: 22204,Philadelphia,PA
16810161,15.10.2015,15:52,1291,67.01 USD,merchant: 22204,Union,MO
16810162,15.10.2015,15:52,1963,24.86 USD,merchant: 88852,Vacaville,CA
16810163,15.10.2015,15:53,194,50.00 USD,merchant: 93850,Eaton,IN
16810168,15.10.2015,15:53,1840,1.37 USD,merchant: 86438,Beaverton,OR
16810169,15.10.2015,15:53,1876,2.54 USD,merchant: 32858,Ashland,KY
16810170,15.10.2015,15:53,1964,48.32 USD,merchant: 85251,Clayton,NC
16810171,15.10.2015,15:54,1530,-98.00 USD,merchant: 59935,Keller,TX
16810174,15.10.2015,15:55,530,27.77 USD,merchant: 20561,Bloomington,CA
16810175,15.10.2015,15:55,744,9.74 USD,merchant: 61195,Miami,FL
16810176,15.10.2015,15:55,1164,84.12 USD,merchant: 13646,San Francisco,CA
16810178,15.10.2015,15:55,1670,154.02 USD,merchant: 69956,Long Beach,CA
16810179,15.10.2015,15:56,1171,421.00 USD,merchant: 41523,Compton,CA
16810181,15.10.2015,15:57,92,47.43 USD,merchant: 98105,Sioux Falls,SD
16810183,15.10.2015,15:57,1394,13.70 USD,merchant: 25887,Saint Louis,MO
16810184,15.10.2015,15:57,1666,10.15 USD,merchant: 44578,Townsend,GA
16810185,15.10.2015,15:57,1703,15.05 USD,merchant: 61195,Breckenridge,CO
16810186,15.10.2015,15:57,1988,94.06 USD,merchant: 95855,Miami,FL
16810187,15.10.2015,15:58,33,73.00 USD,merchant: 43293,Elko,NV
16810188,15.10.2015,15:58,450,67.06 USD,merchant: 41260,Newport News,VA
16810189,15.10.2015,15:58,1718,40.00 USD,merchant: 27092,Pittsburgh,PA
16810190,15.10.2015,15:58,1752,34.11 USD,merchant: 59935,Abbeville,LA
16810192,15.10.2015,15:59,241,48.30 USD,merchant: 10296,Rockingham,NC
16810193,15.10.2015,15:59,550,41.38 USD,merchant: 74938,Port Orchard,WA
16810196,15.10.2015,15:59,1915,23.78 USD,merchant: 83480,Monroe,NY
16810197,15.10.2015,16:00,643,37.14 USD,merchant: 33507,Saint Albans,NY
16810198,15.10.2015,16:00,783,17.64 USD,merchant: 13956,Bernalillo,NM
16810200,15.10.2015,16:00,963,10.85 USD,merchant: 82529,Needham,MA
16810201,15.10.2015,16:00,1225,41.80 USD,merchant: 74040,San Rafael,CA
16810202,15.10.2015,16:00,1875,51.44 USD,merchant: 1399,Canal Fulton,OH
16810203,15.10.2015,16:01,556,2.87 USD,merchant: 34340,Barberton,OH
16810207,15.10.2015,16:02,96,84.96 USD,merchant: 61195,Yorba Linda,CA
16810209,15.10.2015,16:02,1060,66.53 USD,merchant: 32175,Indianapolis,IN
16810210,15.10.2015,16:03,275,144.12 USD,merchant: 7174,Seabrook,TX
16810211,15.10.2015,16:03,900,47.56 USD,merchant: 19756,Pensacola,FL
16810212,15.10.2015,16:03,1417,19.48 USD,merchant: 75781,Lake Orion,MI
16810213,15.10.2015,16:03,1479,56.00 USD,merchant: 26810,Atlanta,GA
16810214,15.10.2015,16:05,1988,90.06 USD,merchant: 95855,Miami,FL
16810215,15.10.2015,16:06,172,10.78 USD,merchant: 26205,Decatur,IL
16810217,15.10.2015,16:06,1243,129.53 USD,merchant: 56431,Harrisburg,PA
16810218,15.10.2015,16:06,1382,31.28 USD,merchant: 20561,Dallas,TX
16810220,15.10.2015,16:06,1915,23.58 USD,merchant: 83480,Monroe,NY
16810222,15.10.2015,16:07,123,68.38 USD,merchant: 72351,Griffin,GA
16810224,15.10.2015,16:07,1253,14.98 USD,merchant: 33121,Beacon Falls,CT
16810225,15.10.2015,16:07,1863,107.57 USD,merchant: 75781,Battle Creek,MI
16810226,15.10.2015,16:08,630,77.44 USD,merchant: 50783,Jacksonville,FL
16810227,15.10.2015,16:08,663,17.07 USD,merchant: 54715,Gadsden,AL
16810229,15.10.2015,16:09,581,4.41 USD,merchant: 18093,Kenner,LA
16810231,15.10.2015,16:09,901,60.00 USD,merchant: 27092,Pensacola,FL
16810233,15.10.2015,16:09,1284,98.26 USD,merchant: 61195,Brewster,MA
16810234,15.10.2015,16:10,96,71.00 USD,merchant: 61195,Yorba Linda,CA
16810235,15.10.2015,16:10,733,30.25 USD,merchant: 25030,Woodway,TX
16810236,15.10.2015,16:10,1221,27.21 USD,merchant: 23116,Moreno Valley,CA
16810237,15.10.2015,16:10,1393,53.55 USD,merchant: 84950,David City,NE
16810239,15.10.2015,16:10,1479,-56.00 USD,merchant: 26810,Atlanta,GA
16810240,15.10.2015,16:11,464,80.00 USD,merchant: 27092,Orlando,FL
16810244,15.10.2015,16:12,476,101.25 USD,merchant: 42631,Philadelphia,PA
16810245,15.10.2015,16:12,737,94.95 USD,merchant: 18357,Medford,OR
16810249,15.10.2015,16:13,692,29.97 USD,merchant: 47785,Allenton,MI
16810251,15.10.2015,16:13,906,65.00 USD,merchant: 61195,Tooele,UT
16810253,15.10.2015,16:13,1563,1.16 USD,merchant: 14528,Los Angeles,CA
16810255,15.10.2015,16:13,1977,0.66 USD,merchant: 14528,Dyer,IN
16810256,15.10.2015,16:14,662,18.77 USD,merchant: 33752,Toronto,Canada
16810257,15.10.2015,16:14,1237,11.11 USD,merchant: 82585,Waukegan,IL
16810258,15.10.2015,16:14,1307,57.67 USD,merchant: 20916,Orrington,ME
16810259,15.10.2015,16:15,106,8.52 USD,merchant: 86823,Indianapolis,IN
16810260,15.10.2015,16:15,906,37.84 USD,merchant: 61195,Tooele,UT
16810261,15.10.2015,16:15,1080,15.36 USD,merchant: 78940,Eastman,GA
16810263,15.10.2015,16:15,1366,10.22 USD,merchant: 33915,Jacksonville,FL
16810264,15.10.2015,16:15,1444,45.76 USD,merchant: 76850,Oceanside,NY
16810265,15.10.2015,16:15,1786,14.10 USD,merchant: 60569,Wooster,OH
16810267,15.10.2015,16:16,1226,67.46 USD,merchant: 63353,Waimanalo,HI
16810268,15.10.2015,16:16,1479,29.06 USD,merchant: 26810,Atlanta,GA
16810269,15.10.2015,16:16,1774,2.87 USD,merchant: 35117,Minneapolis,MN
16810270,15.10.2015,16:17,17,5.06 USD,merchant: 26810,Hickory,NC
16810271,15.10.2015,16:17,752,15.52 USD,merchant: 68671,Medford,NY
16810272,15.10.2015,16:17,849,32.79 USD,merchant: 70695,Philadelphia,PA
16810273,15.10.2015,16:17,1613,60.00 USD,merchant: 27092,Grafton,VT
16810274,15.10.2015,16:17,1840,36.06 USD,merchant: 48919,Beaverton,OR
16810275,15.10.2015,16:17,1843,37.90 USD,merchant: 42230,Chicago Heights,IL
16810277,15.10.2015,16:18,113,60.00 USD,merchant: 27092,Johnstown,CO
16810278,15.10.2015,16:18,1248,78.00 USD,merchant: 59935,Janesville,WI
16810279,15.10.2015,16:18,1291,89.36 USD,merchant: 12554,Sullivan,MO
16810280,15.10.2015,16:19,467,9.24 USD,merchant: 86410,Chattanooga,TN
16810281,15.10.2015,16:19,970,10.85 USD,merchant: 83480,Port Orange,FL
16810283,15.10.2015,16:20,1077,30.15 USD,merchant: 5944,Windsor,CA
16810284,15.10.2015,16:20,1202,9.08 USD,merchant: 20561,Chicago,IL
16810285,15.10.2015,16:20,1248,-78.00 USD,merchant: 59935,Janesville,WI
16810286,15.10.2015,16:20,1274,10.43 USD,merchant: 79847,Pascoag,RI
16810287,15.10.2015,16:21,209,0.33 USD,merchant: 22204,El Paso,TX
16810288,15.10.2015,16:21,502,0.45 USD,merchant: 14528,Rural Valley,PA
16810290,15.10.2015,16:21,942,27.46 USD,merchant: 60569,Baton Rouge,LA
16810291,15.10.2015,16:22,96,-71.00 USD,merchant: 61195,Yorba Linda,CA
16810292,15.10.2015,16:22,511,12.79 USD,merchant: 779,Tucson,AZ
16810293,15.10.2015,16:22,1248,45.85 USD,merchant: 59935,Janesville,WI
16810295,15.10.2015,16:22,1466,1.46 USD,merchant: 14528,Seaford,DE
16810297,15.10.2015,16:23,24,100.00 USD,merchant: 27092,Rockford,IL
16810299,15.10.2015,16:23,608,15.46 USD,merchant: 24823,Houston,TX
16810300,15.10.2015,16:23,901,36.10 USD,merchant: 20519,Milton,FL
16810302,15.10.2015,16:23,1020,6.10 USD,merchant: 2177,Schaumburg,IL
16810303,15.10.2015,16:23,1994,44.77 USD,merchant: 18215,Reno,NV
16810304,15.10.2015,16:24,78,7.14 USD,merchant: 61042,Los Angeles,CA
16810305,15.10.2015,16:24,584,45.25 USD,merchant: 26810,Roseville,CA
16810306,15.10.2015,16:24,1169,36.08 USD,merchant: 89707,Round Rock,TX
16810309,15.10.2015,16:25,1636,26.26 USD,merchant: 48919,Riverside,MO
16810311,15.10.2015,16:26,196,69.88 USD,merchant: 86203,Live Oak,FL
16810312,15.10.2015,16:26,229,14.20 USD,merchant: 22220,Solon,IA
16810313,15.10.2015,16:26,287,1.24 USD,merchant: 14528,Hull,TX
16810316,15.10.2015,16:27,230,7.89 USD,merchant: 64253,Baton Rouge,LA
16810318,15.10.2015,16:27,468,-98.00 USD,merchant: 43293,Iowa City,IA
16810319,15.10.2015,16:27,468,37.22 USD,merchant: 43293,Iowa City,IA
16810320,15.10.2015,16:27,748,8.44 USD,merchant: 75781,Houston,TX
16810321,15.10.2015,16:27,906,-65.00 USD,merchant: 61195,Tooele,UT
16810322,15.10.2015,16:27,1034,14.59 USD,merchant: 24504,Monroe,NC
16810323,15.10.2015,16:27,1145,80.00 USD,merchant: 27092,Appleton,WI
16810324,15.10.2015,16:27,1404,14.86 USD,merchant: 81204,Chandler,TX
16810328,15.10.2015,16:28,468,98.00 USD,merchant: 43293,Iowa City,IA
16810330,15.10.2015,16:28,1030,7.20 USD,merchant: 22204,Vancouver,WA
16810331,15.10.2015,16:28,1356,14.84 USD,merchant: 75781,Cornell,WI
16810332,15.10.2015,16:28,1526,13.70 USD,merchant: 61195,Cottonwood,CA
16810334,15.10.2015,16:29,148,92.66 USD,merchant: 91128,Laconia,NH
16810335,15.10.2015,16:29,1009,60.00 USD,merchant: 27092,Tryon,NC
16810336,15.10.2015,16:29,1340,151.04 USD,merchant: 88740,Houston,TX
16810337,15.10.2015,16:29,1513,8.14 USD,merchant: 65566,Shelton,CT
16810338,15.10.2015,16:30,164,17.90 USD,merchant: 26350,Delphos,OH
16810339,15.10.2015,16:30,277,25.03 USD,merchant: 95103,Grenada,MS
16810340,15.10.2015,16:30,1086,237.00 USD,merchant: 15426,Tacoma,WA
16810341,15.10.2015,16:30,1958,27.83 USD,merchant: 43293,Fayetteville,NC
16810342,15.10.2015,16:31,150,108.35 USD,merchant: 65153,Lorton,VA
16810343,15.10.2015,16:31,1958,87.00 USD,merchant: 43293,Fayetteville,NC
16810345,15.10.2015,16:32,546,32.90 USD,merchant: 87889,Coventry,RI
16810346,15.10.2015,16:32,1098,93.00 USD,merchant: 50867,Hawarden,IA
16810347,15.10.2015,16:32,1551,154.48 USD,merchant: 75781,Loami,IL
16810348,15.10.2015,16:32,1595,44.53 USD,merchant: 94123,Bronx,NY
16810351,15.10.2015,16:33,317,11.22 USD,merchant: 81833,Paradise,CA
16810352,15.10.2015,16:33,840,154.63 USD,merchant: 65881,San Francisco,CA
16810354,15.10.2015,16:33,1815,147.51 USD,merchant: 86616,Providence,RI
16810355,15.10.2015,16:34,755,44.94 USD,merchant: 59935,Greenville,SC
16810356,15.10.2015,16:34,1509,78.90 USD,merchant: 20561,Nottingham,MD
16810357,15.10.2015,16:34,1901,71.00 USD,merchant: 49789,Rosebush,MI
16810359,15.10.2015,16:36,954,170.03 USD,merchant: 51300,Albuquerque,NM
16810362,15.10.2015,16:36,1507,2.07 USD,merchant: 14528,Sterling,IL
16810363,15.10.2015,16:36,1896,-56.00 USD,merchant: 22204,Monroe,MI
16810366,15.10.2015,16:37,1301,148.42 USD,merchant: 60569,Morgan Hill,CA
16810367,15.10.2015,16:37,1880,38.58 USD,merchant: 94328,Milwaukee,WI
16810368,15.10.2015,16:37,1916,23.94 USD,merchant: 87593,Quincy,FL
16810369,15.10.2015,16:37,1992,0.44 USD,merchant: 14528,Poplar Bluff,MO
16810370,15.10.2015,16:38,395,51.89 USD,merchant: 80404,Arlington,TX
16810371,15.10.2015,16:38,478,15.97 USD,merchant: 83480,Suwanee,GA
16810374,15.10.2015,16:38,1170,60.54 USD,merchant: 83229,Mount Pleasant,NC
16810376,15.10.2015,16:39,80,187.71 USD,merchant: 60569,Alexandria,IN
16810377,15.10.2015,16:39,171,64.38 USD,merchant: 75936,Greenville,SC
16810378,15.10.2015,16:39,755,44.94 USD,merchant: 59935,Greenville,SC
16810379,15.10.2015,16:39,852,39.62 USD,merchant: 59935,Gainesville,FL
16810380,15.10.2015,16:39,1098,-93.00 USD,merchant: 50867,Hawarden,IA
16810381,15.10.2015,16:39,1141,0.81 USD,merchant: 14528,Winston Salem,NC
16810382,15.10.2015,16:39,1749,31.93 USD,merchant: 78816,Hamtramck,MI
16810383,15.10.2015,16:40,68,203.15 USD,merchant: 10943,Davenport,IA
16810387,15.10.2015,16:41,755,82.00 USD,merchant: 59935,Greenville,SC
16810389,15.10.2015,16:41,1341,2.80 USD,merchant: 53709,Columbia City,IN
16810392,15.10.2015,16:41,1651,160.00 USD,merchant: 27092,Memphis,TN
16810393,15.10.2015,16:41,1687,22.85 USD,merchant: 78488,Albuquerque,NM
16810394,15.10.2015,16:42,145,30.00 USD,merchant: 92256,Telford,TN
16810397,15.10.2015,16:42,954,-274.00 USD,merchant: 51300,Albuquerque,NM
16810400,15.10.2015,16:43,451,60.23 USD,merchant: 24450,Omaha,NE
16810401,15.10.2015,16:43,755,0.54 USD,merchant: 50783,Greenville,SC
16810404,15.10.2015,16:43,1987,20.65 USD,merchant: 71956,Flossmoor,IL
16810406,15.10.2015,16:44,1279,1.06 USD,merchant: 14528,Novi,MI
16810408,15.10.2015,16:44,1644,17.02 USD,merchant: 83480,Chester,SC
16810409,15.10.2015,16:44,1783,38.34 USD,merchant: 86410,Berkeley,CA
16810411,15.10.2015,16:45,52,84.68 USD,merchant: 26810,Plattekill,NY
16810412,15.10.2015,16:45,924,2.39 USD,merchant: 75781,Noblesville,IN
16810416,15.10.2015,16:46,1931,20.11 USD,merchant: 19756,Weston,MA
16810417,15.10.2015,16:47,351,64.40 USD,merchant: 89069,Flushing,NY
16810418,15.10.2015,16:47,362,110.74 USD,merchant: 25998,Las Vegas,NV
16810420,15.10.2015,16:47,789,86.75 USD,merchant: 60569,Hampton,NJ
16810421,15.10.2015,16:47,1192,43.41 USD,merchant: 58311,Salisbury,NC
16810423,15.10.2015,16:48,755,-59.00 USD,merchant: 59935,Greenville,SC
16810424,15.10.2015,16:48,992,17.26 USD,merchant: 83480,Chesterfield,VA
16810425,15.10.2015,16:48,1144,60.00 USD,merchant: 27092,Houston,TX
16810427,15.10.2015,16:49,138,-88.00 USD,merchant: 30928,Marion Center,PA
16810429,15.10.2015,16:49,1228,2.84 USD,merchant: 75781,Austin,TX
16810430,15.10.2015,16:49,1896,56.00 USD,merchant: 22204,Monroe,MI
16810431,15.10.2015,16:49,1901,-71.00 USD,merchant: 49789,Rosebush,MI
16810432,15.10.2015,16:50,42,5.30 USD,merchant: 75781,Valdosta,GA
16810433,15.10.2015,16:50,1296,43.64 USD,merchant: 75781,Longwood,FL
16810434,15.10.2015,16:50,1314,62.59 USD,merchant: 13759,New Braunfels,TX
16810435,15.10.2015,16:50,1958,-87.00 USD,merchant: 43293,Fayetteville,NC
16810436,15.10.2015,16:51,4,13.90 USD,merchant: 97028,Seattle,WA
16810437,15.10.2015,16:51,138,46.95 USD,merchant: 30928,Marion Center,PA
16810438,15.10.2015,16:51,180,20.33 USD,merchant: 34488,Arcadia,CA
16810439,15.10.2015,16:51,377,30.92 USD,merchant: 96396,Kent,WA
16810440,15.10.2015,16:51,456,10.76 USD,merchant: 34963,Cape Coral,FL
16810441,15.10.2015,16:51,1098,53.84 USD,merchant: 50867,Hawarden,IA
16810442,15.10.2015,16:51,1896,1.82 USD,merchant: 22204,Monroe,MI
16810443,15.10.2015,16:52,755,59.00 USD,merchant: 59935,Greenville,SC
16810445,15.10.2015,16:52,852,-62.00 USD,merchant: 59935,Gainesville,FL
16810446,15.10.2015,16:52,879,16.29 USD,merchant: 16283,Long Beach,CA
16810447,15.10.2015,16:53,69,67.62 USD,merchant: 20943,Pittsburgh,PA
16810448,15.10.2015,16:53,285,100.00 USD,merchant: 27092,San Jose,CA
16810450,15.10.2015,16:53,557,77.18 USD,merchant: 60569,Inglewood,CA
16810452,15.10.2015,16:53,949,176.57 USD,merchant: 67570,Bell Gardens,CA
16810454,15.10.2015,16:53,1508,32.60 USD,merchant: 82761,Bloomington,IN
16810455,15.10.2015,16:53,1618,54.79 USD,merchant: 50783,Mount Vernon,NY
16810456,15.10.2015,16:54,1645,37.49 USD,merchant: 17493,Castle Rock,CO
16810457,15.10.2015,16:54,1879,10.29 USD,merchant: 14998,Salisbury,NC
16810459,15.10.2015,16:55,218,42.64 USD,merchant: 26012,Union City,NJ
16810461,15.10.2015,16:55,1644,57.57 USD,merchant: 64032,Westminster,SC
16810462,15.10.2015,16:55,1654,16.79 USD,merchant: 60569,Lincoln,RI
16810463,15.10.2015,16:55,1843,57.65 USD,merchant: 75781,Chicago Heights,IL
16810464,15.10.2015,16:55,1871,39.15 USD,merchant: 83934,Albuquerque,NM
16810465,15.10.2015,16:55,1885,58.26 USD,merchant: 30901,Winder,GA
16810466,15.10.2015,16:56,138,88.00 USD,merchant: 30928,Marion Center,PA
16810467,15.10.2015,16:56,227,201.50 USD,merchant: 60569,Minneapolis,MN
16810468,15.10.2015,16:56,349,3.93 USD,merchant: 60569,Wooster,OH
16810469,15.10.2015,16:56,477,301.00 USD,merchant: 57133,Waianae,HI
16810470,15.10.2015,16:56,1052,100.00 USD,merchant: 27092,Pittsburg,CA
16810471,15.10.2015,16:56,1246,40.00 USD,merchant: 27092,Mobile,AL
16810474,15.10.2015,16:56,1896,37.51 USD,merchant: 22204,Monroe,MI
16810475,15.10.2015,16:57,457,103.15 USD,merchant: 60569,Charlotte,NC
16810477,15.10.2015,16:57,755,-82.00 USD,merchant: 59935,Greenville,SC
16810479,15.10.2015,16:57,852,62.00 USD,merchant: 59935,Gainesville,FL
16810480,15.10.2015,16:57,954,14.14 USD,merchant: 67843,Riverside,CA
16810482,15.10.2015,16:57,1463,0.58 USD,merchant: 14528,Kerhonkson,NY
16810483,15.10.2015,16:57,1786,30.94 USD,merchant: 45989,Louisville,OH
16810484,15.10.2015,16:58,68,80.00 USD,merchant: 27092,Cedarburg,WI
16810485,15.10.2015,16:58,267,24.27 USD,merchant: 32175,Stanton,KY
16810488,15.10.2015,16:58,1857,10.92 USD,merchant: 83480,Florham Park,NJ
16810489,15.10.2015,16:58,1901,42.40 USD,merchant: 49789,Rosebush,MI
16810493,15.10.2015,16:59,434,400.00 USD,merchant: 33810,Bangalore,India
16810495,15.10.2015,17:00,11,49.19 USD,merchant: 25887,Reisterstown,MD
16810496,15.10.2015,17:00,820,25.07 USD,merchant: 19756,Attleboro,MA
16810497,15.10.2015,17:00,1985,1.86 USD,merchant: 14528,Alpharetta,GA
16810498,15.10.2015,17:01,121,136.74 USD,merchant: 49637,West Bend,WI
16810499,15.10.2015,17:01,1293,40.19 USD,merchant: 80738,Dickinson,TX
16810501,15.10.2015,17:01,1492,30.45 USD,merchant: 75936,Bothell,WA
16810502,15.10.2015,17:02,171,-60.00 USD,merchant: 61195,Greenville,SC
16810504,15.10.2015,17:02,641,24.57 USD,merchant: 12014,Miami,FL
